ID,NAME,SERIAL,MANUFACTURER,MODEL,TYPE,CPU,RAM_MB,DISK_GB,OS,DOMAIN,LOCATION,BUILDING,ROOM,MACADDR,PURCHASE_DATE,WARRANTY_END
9549491,Latitude 5490,DLPFE65UJB,Dell,LATITUDE-RB-0862,Laptop,Intel Core i7-8700,8192,1024,Windows 11 Pro,WORKGROUP,Rambouillet,Bâtiment B,Bureau 201,02:00:00:66:DA:43,2018-04-04,2023-04-03
1509884,OptiPlex 7060,DL6V689WVM,Dell,OPTIPLEX-VZ-0863,Desktop,Intel Core i7-8650U,16384,512,Windows 10 Pro,WORKGROUP,Vélizy,GEII,Bureau 218,02:00:00:65:6A:97,2017-11-25,2022-11-24
9348135,ProOne 600 G5 AiO,HPAQDNEQQ9,HP,PROONE-RB-0864,AiO,Intel Core i5-7500,8192,512,Windows 10 Edu,ADM.UVSQ,Rambouillet,MMI,Salle 120,02:00:00:4D:8B:46,2021-02-12,2024-02-12
2606260,OptiPlex 7060,DLP53FVKLB,Dell,OPTIPLEX-VZ-0865,Desktop,Intel Core i7-8650U,16384,512,Windows 10 Edu,WORKGROUP,Vélizy,Bâtiment B,Salle 133,02:00:00:7C:DA:AE,2018-06-11,2022-06-10
9309810,All-in-One 24-df,HP22ERGDMP,HP,ALLINONE-RB-0866,AiO,Intel Core i5-6500,16384,512,Windows 10 Pro,PEDA.UVSQ,Rambouillet,R&T,Salle 146,02:00:00:3C:58:69,2023-12-01,2028-11-29
7062578,ProDesk 400 G4,HPP6ULNQNP,HP,PRODESK-VZ-0867,Desktop,Intel Core i7-8700,8192,256,Windows 11 Pro,PEDA.UVSQ,Vélizy,Bâtiment A,Bureau 213,02:00:00:0A:E7:D4,2022-08-18,2026-08-17
4758589,ProOne 600 G5 AiO,HPNXCNXQ5G,HP,PROONE-VZ-0868,AiO,Intel Core i7-8700,32768,256,Windows 11 Edu,WORKGROUP,Vélizy,Bâtiment A,Bureau 224,02:00:00:61:2A:53,2023-11-03,2026-11-02
2398724,OptiPlex 9020,DLDXS6ZGY6,Dell,OPTIPLEX-RB-0869,Desktop,Intel Core i5-7500,4096,512,Windows 11 Pro,PEDA.UVSQ,Rambouillet,R&T,Salle 135,02:00:00:5D:BB:69,2023-04-24,2026-04-23
4715374,OptiPlex 7070,DLMYB45TUF,Dell,OPTIPLEX-RB-0870,Desktop,Intel Core i7-8700,32768,512,Windows 11 Edu,PEDA.UVSQ,Rambouillet,Bâtiment A,Salle 128,02:00:00:02:5F:CA,2020-11-09,2025-11-08
2921760,EliteDesk 800 G3,HPQ67DJRNG,HP,ELITEDESK-RB-0871,Desktop,Intel Core i5-6500,32768,1024,Windows 11 Edu,WORKGROUP,Rambouillet,MMI,Bureau 228,02:00:00:24:D2:09,2020-08-14,2025-08-13
4094368,All-in-One 24-df,HPZ84U6M5Y,HP,ALLINONE-VZ-0872,AiO,Intel Core i5-8250U,4096,256,Windows 11 Edu,PEDA.UVSQ,Vélizy,INFO,Salle 109,02:00:00:4B:0B:A7,2024-12-03,2029-12-02
2701580,OptiPlex 9020,DLY4EW74CU,Dell,OPTIPLEX-RB-0873,Desktop,Intel Core i5-8250U,16384,1024,Windows 10 Pro,WORKGROUP,Rambouillet,Bâtiment A,Bureau 202,02:00:00:22:2B:19,2023-06-18,2026-06-17
2860261,EliteDesk 800 G3,HPKAQP4ZZL,HP,ELITEDESK-VZ-0874,Desktop,Intel Core i7-8650U,8192,512,Windows 10 Pro,PEDA.UVSQ,Vélizy,MMI,Salle 149,02:00:00:62:08:CB,2022-12-19,2025-12-18
6582202,ThinkPad T480,LNFYTLTJMC,Lenovo,THINKPAD-RB-0875,Laptop,Intel Core i7-8650U,16384,256,Windows 11 Edu,PEDA.UVSQ,Rambouillet,R&T,Bureau 227,02:00:00:17:FB:90,2018-11-30,2021-11-29
9446796,OptiPlex 7050,DLH42EDRRB,Dell,OPTIPLEX-VZ-0876,Desktop,Intel Core i7-8700,16384,1024,Windows 10 Edu,PEDA.UVSQ,Vélizy,MMI,Salle 148,02:00:00:21:0E:59,2022-04-11,2026-04-10
6779672,OptiPlex 7070,DLLNTTHPJ3,Dell,OPTIPLEX-VZ-0877,Desktop,Intel Core i7-8650U,32768,256,Windows 10 Edu,WORKGROUP,Vélizy,R&T,Salle 148,02:00:00:5F:D7:49,2022-09-24,2025-09-23
8362749,OptiPlex 9020,DLXNFV3QV3,Dell,OPTIPLEX-VZ-0878,Desktop,Intel Core i5-6500,8192,512,Windows 11 Pro,WORKGROUP,Vélizy,R&T,Salle 125,02:00:00:21:11:EC,2018-12-01,2021-11-30
5122455,OptiPlex 7070,DL8KVKLJMR,Dell,OPTIPLEX-RB-0879,Desktop,Intel Core i5-7500,4096,1024,Windows 10 Pro,WORKGROUP,Rambouillet,INFO,Salle 141,02:00:00:37:44:1F,2018-04-10,2021-04-09
5326633,ThinkPad T480,LN9LQJ37GW,Lenovo,THINKPAD-VZ-0880,Laptop,Intel Core i5-10400,4096,512,Windows 11 Edu,PEDA.UVSQ,Vélizy,Bâtiment A,Bureau 213,02:00:00:7F:5D:F9,2019-10-17,2023-10-16
5883475,ProOne 600 G5 AiO,HPHHU5SDF6,HP,PROONE-RB-0881,AiO,Intel Core i5-7500,16384,512,Windows 11 Pro,PEDA.UVSQ,Rambouillet,GEII,Bureau 223,02:00:00:76:3F:74,2021-05-04,2024-05-03
3572653,OptiPlex 9020,DLHZ4XRJMG,Dell,OPTIPLEX-RB-0882,Desktop,Intel Core i7-8700,32768,1024,Windows 11 Pro,ADM.UVSQ,Rambouillet,GEII,Salle 154,02:00:00:4B:57:B8,2019-02-17,2024-02-16
4855550,EliteDesk 800 G3,HP6CDVSS3B,HP,ELITEDESK-RB-0883,Desktop,Intel Core i7-8700,16384,256,Windows 11 Edu,ADM.UVSQ,Rambouillet,MMI,Bureau 207,02:00:00:2B:69:22,2017-02-10,2021-02-09
2825423,OptiPlex 7050,DLQ2E9ZW8P,Dell,OPTIPLEX-VZ-0884,Desktop,Intel Core i7-8650U,16384,1024,Windows 11 Edu,ADM.UVSQ,Vélizy,Bâtiment A,Salle 125,02:00:00:08:B9:A3,2022-02-06,2025-02-05
5338178,OptiPlex 9020,DLP2VV69DY,Dell,OPTIPLEX-RB-0885,Desktop,Intel Core i5-8250U,32768,512,Windows 11 Edu,PEDA.UVSQ,Rambouillet,INFO,Salle 145,02:00:00:20:7A:85,2019-11-10,2022-11-09
5863770,ThinkPad T480,LNG3SWBVVB,Lenovo,THINKPAD-RB-0886,Laptop,Intel Core i5-8250U,32768,1024,Windows 10 Edu,ADM.UVSQ,Rambouillet,MMI,Salle 151,02:00:00:5D:23:17,2021-01-11,2024-01-11
6442649,ProDesk 600 G3,HPGZHSCYAW,HP,PRODESK-VZ-0887,Desktop,Intel Core i7-8650U,8192,512,Windows 10 Edu,ADM.UVSQ,Vélizy,MMI,Bureau 201,02:00:00:7C:FE:36,2024-06-05,2027-06-05
8262566,OptiPlex 7060,DLRRUHQEPL,Dell,OPTIPLEX-RB-0888,Desktop,Intel Core i5-10400,32768,512,Windows 11 Pro,PEDA.UVSQ,Rambouillet,INFO,Salle 124,02:00:00:7B:08:5F,2023-06-29,2028-06-27
5313845,Latitude 5490,DLVPF2P379,Dell,LATITUDE-VZ-0889,Laptop,Intel Core i5-8250U,8192,256,Windows 10 Pro,PEDA.UVSQ,Vélizy,INFO,Salle 157,02:00:00:31:69:E5,2019-02-16,2022-02-15
4117502,OptiPlex 7070,DLHN6KZU32,Dell,OPTIPLEX-VZ-0890,Desktop,Intel Core i5-6500,4096,1024,Windows 11 Pro,ADM.UVSQ,Vélizy,INFO,Bureau 229,02:00:00:7C:55:47,2021-02-03,2025-02-02
1772920,ProOne 600 G5 AiO,HPPWTKJQCL,HP,PROONE-RB-0891,AiO,Intel Core i7-8700,32768,256,Windows 11 Edu,WORKGROUP,Rambouillet,GEII,Bureau 224,02:00:00:76:58:4C,2020-04-29,2024-04-28
8752520,All-in-One 24-df,HPERYZJE22,HP,ALLINONE-RB-0892,AiO,Intel Core i5-7500,4096,512,Windows 10 Edu,WORKGROUP,Rambouillet,MMI,Salle 141,02:00:00:4F:35:FA,2024-04-06,2029-04-05
6814832,ProOne 600 G5 AiO,HPVR236VVG,HP,PROONE-RB-0893,AiO,Intel Core i7-8700,4096,1024,Windows 11 Pro,PEDA.UVSQ,Rambouillet,GEII,Bureau 204,02:00:00:23:27:3D,2019-04-01,2023-03-31
8941769,OptiPlex 7060,DLA97LBUSX,Dell,OPTIPLEX-RB-0894,Desktop,Intel Core i5-7500,16384,1024,Windows 11 Edu,WORKGROUP,Rambouillet,Bâtiment B,Salle 137,02:00:00:2E:31:20,2017-03-28,2021-03-27
7082712,EliteDesk 800 G3,HP9DSEQ984,HP,ELITEDESK-RB-0895,Desktop,Intel Core i5-8250U,8192,512,Windows 11 Pro,WORKGROUP,Rambouillet,MMI,Salle 144,02:00:00:62:50:DE,2017-04-01,2021-03-31
6300106,Latitude 5490,DLQL4DLLLW,Dell,LATITUDE-VZ-0896,Laptop,Intel Core i7-8700,16384,512,Windows 11 Edu,PEDA.UVSQ,Vélizy,R&T,Salle 115,02:00:00:49:43:70,2019-04-20,2023-04-19
9297964,OptiPlex 7050,DLX8DPJ7JA,Dell,OPTIPLEX-VZ-0897,Desktop,Intel Core i5-8250U,8192,512,Windows 10 Pro,PEDA.UVSQ,Vélizy,Bâtiment A,Salle 123,02:00:00:08:2E:0D,2024-11-21,2029-11-20
1518243,Latitude 5490,DL8RTGZR9E,Dell,LATITUDE-VZ-0898,Laptop,Intel Core i5-10400,8192,256,Windows 10 Edu,WORKGROUP,Vélizy,Bâtiment B,Salle 144,02:00:00:46:3F:E4,2020-08-01,2023-08-01
8833146,ThinkCentre M910,LN7MADCLGW,Lenovo,THINKCENTRE-RB-0899,Desktop,Intel Core i5-7500,16384,512,Windows 10 Pro,WORKGROUP,Rambouillet,R&T,Salle 102,02:00:00:7F:30:C6,2022-06-14,2026-06-13
5752804,OptiPlex 7050,DL6TPF2FL3,Dell,OPTIPLEX-VZ-0900,Desktop,Intel Core i5-8250U,8192,256,Windows 11 Pro,ADM.UVSQ,Vélizy,GEII,Salle 158,02:00:00:35:10:37,2024-01-22,2028-01-21
4065984,Latitude 5490,DLFANWYNQ3,Dell,LATITUDE-RB-0901,Laptop,Intel Core i7-8700,4096,1024,Windows 10 Edu,PEDA.UVSQ,Rambouillet,Bâtiment B,Salle 149,02:00:00:35:52:41,2024-07-26,2027-07-26
4509081,ProOne 600 G5 AiO,HP5VU5CZFG,HP,PROONE-VZ-0902,AiO,Intel Core i5-8250U,16384,256,Windows 11 Pro,WORKGROUP,Vélizy,MMI,Bureau 216,02:00:00:4D:97:67,2019-05-12,2024-05-10
2718053,Latitude 5490,DLN6JCKYFJ,Dell,LATITUDE-VZ-0903,Laptop,Intel Core i7-8650U,32768,512,Windows 11 Edu,PEDA.UVSQ,Vélizy,Bâtiment A,Salle 127,02:00:00:54:C0:70,2021-07-09,2026-07-08
4835945,OptiPlex 7050,DLCQXTV2J5,Dell,OPTIPLEX-VZ-0904,Desktop,Intel Core i5-10400,4096,512,Windows 10 Edu,ADM.UVSQ,Vélizy,MMI,Bureau 221,02:00:00:4B:C8:AE,2017-10-08,2020-10-07
5366679,OptiPlex 7060,DLE9MFJEHQ,Dell,OPTIPLEX-VZ-0905,Desktop,Intel Core i7-8650U,16384,1024,Windows 11 Pro,PEDA.UVSQ,Vélizy,Bâtiment A,Bureau 204,02:00:00:5F:58:CC,2023-09-26,2026-09-25
5512883,OptiPlex 7070,DLBCS67K72,Dell,OPTIPLEX-VZ-0906,Desktop,Intel Core i7-8650U,16384,512,Windows 10 Pro,ADM.UVSQ,Vélizy,Bâtiment B,Bureau 223,02:00:00:67:C7:B0,2020-12-06,2024-12-05
3755835,OptiPlex 7060,DLZJPZFBV6,Dell,OPTIPLEX-RB-0907,Desktop,Intel Core i5-10400,8192,512,Windows 11 Edu,PEDA.UVSQ,Rambouillet,GEII,Bureau 224,02:00:00:4B:72:BC,2022-07-09,2026-07-08
2043408,All-in-One 24-df,HPH5Y2YA4E,HP,ALLINONE-RB-0908,AiO,Intel Core i5-10400,4096,256,Windows 10 Edu,ADM.UVSQ,Rambouillet,R&T,Salle 157,02:00:00:28:49:F9,2021-09-30,2025-09-29
7392923,OptiPlex 7070,DLCPX3CM6L,Dell,OPTIPLEX-RB-0909,Desktop,Intel Core i5-8250U,4096,256,Windows 10 Edu,PEDA.UVSQ,Rambouillet,GEII,Salle 151,02:00:00:1A:E8:B2,2017-01-22,2020-01-22
7233982,EliteDesk 800 G3,HPR8LG628Y,HP,ELITEDESK-VZ-0910,Desktop,Intel Core i5-8250U,32768,512,Windows 11 Edu,WORKGROUP,Vélizy,Bâtiment B,Salle 136,02:00:00:3D:44:5C,2018-12-20,2021-12-19
8036446,ProDesk 400 G4,HPUUP9QD6V,HP,PRODESK-RB-0911,Desktop,Intel Core i7-8700,16384,1024,Windows 11 Pro,PEDA.UVSQ,Rambouillet,Bâtiment A,Bureau 210,02:00:00:48:C4:D4,2023-07-30,2027-07-29
9116297,ProDesk 600 G3,HPADGTN476,HP,PRODESK-RB-0912,Desktop,Intel Core i5-7500,8192,256,Windows 11 Edu,ADM.UVSQ,Rambouillet,R&T,Bureau 228,02:00:00:7C:4E:76,2022-02-21,2025-02-20
6195433,Latitude 5490,DLSA6UXQED,Dell,LATITUDE-VZ-0913,Laptop,Intel Core i5-10400,4096,1024,Windows 11 Pro,ADM.UVSQ,Vélizy,GEII,Salle 145,02:00:00:79:39:30,2023-11-26,2026-11-25
9742651,OptiPlex 7060,DLXDJS3G4N,Dell,OPTIPLEX-RB-0914,Desktop,Intel Core i5-6500,8192,1024,Windows 11 Edu,WORKGROUP,Rambouillet,GEII,Bureau 218,02:00:00:50:F9:6F,2017-01-10,2022-01-09
1349388,OptiPlex 9020,DL8GMSWS4B,Dell,OPTIPLEX-RB-0915,Desktop,Intel Core i5-6500,16384,1024,Windows 11 Pro,WORKGROUP,Rambouillet,R&T,Bureau 212,02:00:00:1B:D9:3B,2023-02-21,2026-02-20
2149784,ProDesk 400 G4,HPPV93L6MD,HP,PRODESK-VZ-0916,Desktop,Intel Core i5-6500,8192,256,Windows 11 Edu,PEDA.UVSQ,Vélizy,MMI,Bureau 206,02:00:00:27:C1:3D,2024-04-03,2027-04-03
6255034,OptiPlex 7070,DLPGFM586S,Dell,OPTIPLEX-RB-0917,Desktop,Intel Core i5-10400,4096,1024,Windows 10 Edu,WORKGROUP,Rambouillet,Bâtiment A,Bureau 204,02:00:00:24:6F:8A,2024-01-08,2029-01-06
4645374,ThinkPad T480,LNS2MX3FJD,Lenovo,THINKPAD-RB-0918,Laptop,Intel Core i5-7500,8192,512,Windows 10 Edu,WORKGROUP,Rambouillet,R&T,Salle 134,02:00:00:3D:ED:AC,2018-05-18,2023-05-17
8389844,OptiPlex 7070,DLUVYFNTUU,Dell,OPTIPLEX-VZ-0919,Desktop,Intel Core i7-8700,4096,1024,Windows 11 Edu,PEDA.UVSQ,Vélizy,Bâtiment B,Salle 121,02:00:00:3D:A3:68,2023-12-27,2027-12-26
1750210,ThinkPad T480,LNAN5SCDKZ,Lenovo,THINKPAD-RB-0920,Laptop,Intel Core i5-7500,8192,256,Windows 10 Pro,ADM.UVSQ,Rambouillet,Bâtiment B,Salle 132,02:00:00:60:22:FC,2021-02-15,2024-02-15
9264694,OptiPlex 7050,DLPLJDGCAA,Dell,OPTIPLEX-RB-0921,Desktop,Intel Core i5-7500,16384,1024,Windows 11 Pro,WORKGROUP,Rambouillet,INFO,Salle 158,02:00:00:67:EA:37,2019-08-27,2024-08-25
6127007,ThinkCentre M720,LNY56BWJPP,Lenovo,THINKCENTRE-VZ-0922,Desktop,Intel Core i5-6500,8192,256,Windows 11 Pro,ADM.UVSQ,Vélizy,MMI,Salle 114,02:00:00:65:31:6D,2020-01-22,2025-01-20
4138253,OptiPlex 7070,DLBFD5ETUT,Dell,OPTIPLEX-VZ-0923,Desktop,Intel Core i7-8650U,16384,256,Windows 10 Pro,WORKGROUP,Vélizy,Bâtiment A,Salle 134,02:00:00:66:98:53,2018-01-12,2023-01-11
1702345,ThinkCentre M910,LN5UF7T6ZX,Lenovo,THINKCENTRE-RB-0924,Desktop,Intel Core i7-8650U,32768,256,Windows 11 Edu,ADM.UVSQ,Rambouillet,GEII,Salle 128,02:00:00:3D:BC:2D,2022-07-24,2027-07-23
1349292,OptiPlex 7060,DLMTETY2BM,Dell,OPTIPLEX-RB-0925,Desktop,Intel Core i5-8250U,8192,1024,Windows 11 Pro,WORKGROUP,Rambouillet,Bâtiment A,Salle 143,02:00:00:13:C4:BB,2018-11-08,2021-11-07
5628279,OptiPlex 7070,DLRXMDJ5KJ,Dell,OPTIPLEX-VZ-0926,Desktop,Intel Core i7-8650U,16384,512,Windows 10 Edu,PEDA.UVSQ,Vélizy,GEII,Salle 147,02:00:00:52:BE:2C,2023-07-18,2026-07-17
9277857,OptiPlex 7070,DLT37EXHYC,Dell,OPTIPLEX-RB-0927,Desktop,Intel Core i5-10400,16384,1024,Windows 10 Pro,ADM.UVSQ,Rambouillet,GEII,Bureau 222,02:00:00:47:01:48,2021-06-05,2024-06-04
1727298,OptiPlex 7060,DLZTE2FPDY,Dell,OPTIPLEX-VZ-0928,Desktop,Intel Core i7-8700,32768,256,Windows 10 Edu,WORKGROUP,Vélizy,GEII,Salle 123,02:00:00:28:C0:80,2022-06-02,2026-06-01
2992458,OptiPlex 7050,DLLSGC43ME,Dell,OPTIPLEX-VZ-0929,Desktop,Intel Core i5-10400,32768,1024,Windows 10 Edu,ADM.UVSQ,Vélizy,R&T,Bureau 211,02:00:00:14:9D:3B,2019-05-15,2023-05-14
1294554,OptiPlex 7050,DL74TB5696,Dell,OPTIPLEX-RB-0930,Desktop,Intel Core i5-10400,4096,1024,Windows 10 Edu,WORKGROUP,Rambouillet,R&T,Salle 140,02:00:00:5D:65:65,2018-12-15,2021-12-14
1101314,EliteDesk 800 G3,HPBXKRVTX8,HP,ELITEDESK-VZ-0931,Desktop,Intel Core i7-8700,32768,256,Windows 11 Pro,WORKGROUP,Vélizy,Bâtiment B,Salle 124,02:00:00:1F:B2:FE,2020-11-27,2025-11-26
9754696,OptiPlex 7060,DLXF5ABV3R,Dell,OPTIPLEX-VZ-0932,Desktop,Intel Core i5-10400,8192,512,Windows 11 Edu,WORKGROUP,Vélizy,INFO,Salle 101,02:00:00:6C:A4:B5,2019-02-14,2023-02-13
6218352,OptiPlex 7050,DLYG8U69ST,Dell,OPTIPLEX-RB-0933,Desktop,Intel Core i5-8250U,4096,512,Windows 11 Edu,ADM.UVSQ,Rambouillet,Bâtiment A,Salle 120,02:00:00:56:9F:07,2024-03-07,2029-03-06
7975740,Latitude 5490,DL3CWA2W6T,Dell,LATITUDE-RB-0934,Laptop,Intel Core i5-6500,16384,1024,Windows 11 Edu,WORKGROUP,Rambouillet,Bâtiment A,Bureau 213,02:00:00:17:37:3F,2017-02-11,2020-02-11
9263717,All-in-One 24-df,HPDHUJ9HT2,HP,ALLINONE-VZ-0935,AiO,Intel Core i7-8650U,4096,512,Windows 11 Edu,WORKGROUP,Vélizy,INFO,Salle 105,02:00:00:1D:29:FB,2024-11-02,2029-11-01
2686752,Latitude 5490,DLZBFASFML,Dell,LATITUDE-VZ-0936,Laptop,Intel Core i5-7500,4096,256,Windows 10 Pro,ADM.UVSQ,Vélizy,Bâtiment A,Salle 123,02:00:00:73:85:3C,2020-11-29,2024-11-28
4965254,ThinkPad T480,LNHJCK67AN,Lenovo,THINKPAD-VZ-0937,Laptop,Intel Core i5-10400,8192,1024,Windows 11 Pro,ADM.UVSQ,Vélizy,Bâtiment B,Bureau 209,02:00:00:38:36:A1,2019-07-22,2022-07-21
4338829,ProOne 600 G5 AiO,HPRH3FJTHS,HP,PROONE-RB-0938,AiO,Intel Core i5-10400,4096,512,Windows 10 Pro,PEDA.UVSQ,Rambouillet,Bâtiment B,Bureau 211,02:00:00:03:0A:D1,2018-12-08,2021-12-07
6887032,OptiPlex 7050,DLVEDJVUGT,Dell,OPTIPLEX-VZ-0939,Desktop,Intel Core i7-8700,8192,512,Windows 11 Edu,ADM.UVSQ,Vélizy,R&T,Salle 130,02:00:00:06:EC:E8,2021-12-02,2024-12-01
5491817,OptiPlex 9020,DLGB7CDYFD,Dell,OPTIPLEX-RB-0940,Desktop,Intel Core i7-8650U,32768,512,Windows 11 Edu,PEDA.UVSQ,Rambouillet,R&T,Bureau 229,02:00:00:3C:5F:DE,2024-01-04,2029-01-02
4017202,ThinkCentre M910,LNRTSMG4HZ,Lenovo,THINKCENTRE-VZ-0941,Desktop,Intel Core i5-8250U,16384,512,Windows 10 Pro,ADM.UVSQ,Vélizy,Bâtiment B,Bureau 202,02:00:00:3E:FB:49,2022-07-31,2027-07-30
5097934,OptiPlex 7070,DLTVFW7GGA,Dell,OPTIPLEX-VZ-0942,Desktop,Intel Core i5-10400,8192,256,Windows 10 Edu,ADM.UVSQ,Vélizy,Bâtiment A,Salle 158,02:00:00:1B:B1:4B,2024-06-12,2029-06-11
6866255,OptiPlex 7050,DL6GYJJYH6,Dell,OPTIPLEX-RB-0943,Desktop,Intel Core i7-8650U,16384,1024,Windows 11 Pro,ADM.UVSQ,Rambouillet,Bâtiment A,Bureau 228,02:00:00:31:1C:F9,2024-07-18,2028-07-17
8394986,OptiPlex 7070,DLFZD3TNES,Dell,OPTIPLEX-VZ-0944,Desktop,Intel Core i5-6500,32768,256,Windows 11 Edu,PEDA.UVSQ,Vélizy,Bâtiment A,Bureau 216,02:00:00:5D:EC:22,2021-08-26,2024-08-25
5028269,ProOne 600 G5 AiO,HPMK24CUSC,HP,PROONE-RB-0945,AiO,Intel Core i5-8250U,16384,256,Windows 10 Edu,PEDA.UVSQ,Rambouillet,Bâtiment B,Salle 135,02:00:00:4F:4E:32,2023-08-19,2028-08-17
1951714,ThinkCentre M720,LNR2KCR2UT,Lenovo,THINKCENTRE-RB-0946,Desktop,Intel Core i7-8650U,32768,512,Windows 11 Edu,PEDA.UVSQ,Rambouillet,MMI,Salle 148,02:00:00:28:D5:1B,2020-09-19,2025-09-18
2165782,ProDesk 600 G3,HPU68272RL,HP,PRODESK-RB-0947,Desktop,Intel Core i5-7500,8192,1024,Windows 11 Edu,ADM.UVSQ,Rambouillet,Bâtiment A,Salle 157,02:00:00:3B:06:25,2018-09-06,2022-09-05
6524466,Latitude 5490,DLGV99TAQV,Dell,LATITUDE-VZ-0948,Laptop,Intel Core i5-8250U,32768,512,Windows 11 Edu,ADM.UVSQ,Vélizy,R&T,Salle 124,02:00:00:39:A8:C9,2017-01-29,2020-01-29
7468417,ProDesk 600 G3,HPT8PFLSJP,HP,PRODESK-RB-0949,Desktop,Intel Core i5-10400,4096,256,Windows 10 Pro,ADM.UVSQ,Rambouillet,R&T,Salle 152,02:00:00:56:6D:50,2019-09-17,2023-09-16
4043644,OptiPlex 9020,DLNS6Y5MCJ,Dell,OPTIPLEX-RB-0950,Desktop,Intel Core i5-6500,8192,512,Windows 11 Edu,WORKGROUP,Rambouillet,Bâtiment B,Bureau 204,02:00:00:77:C8:DC,2018-07-21,2021-07-20
7966560,Latitude 5490,DL4TRFLH7M,Dell,LATITUDE-VZ-0951,Laptop,Intel Core i7-8650U,4096,512,Windows 11 Pro,WORKGROUP,Vélizy,Bâtiment B,Bureau 219,02:00:00:16:EB:AF,2019-09-29,2024-09-27
1421996,OptiPlex 9020,DLT4PBJ2SS,Dell,OPTIPLEX-RB-0952,Desktop,Intel Core i7-8700,32768,512,Windows 11 Edu,WORKGROUP,Rambouillet,Bâtiment A,Salle 128,02:00:00:64:4F:00,2021-01-15,2024-01-15
2351004,ProDesk 400 G4,HPFEFPDYC4,HP,PRODESK-RB-0953,Desktop,Intel Core i5-7500,16384,1024,Windows 11 Edu,PEDA.UVSQ,Rambouillet,MMI,Bureau 206,02:00:00:38:22:34,2020-06-22,2025-06-21
5012482,ProDesk 400 G4,HPZK6R7TQB,HP,PRODESK-RB-0954,Desktop,Intel Core i7-8650U,4096,512,Windows 11 Pro,ADM.UVSQ,Rambouillet,R&T,Bureau 204,02:00:00:23:44:5B,2017-11-26,2020-11-25
1436262,OptiPlex 9020,DLV8MSYPKJ,Dell,OPTIPLEX-RB-0955,Desktop,Intel Core i5-10400,16384,256,Windows 10 Pro,ADM.UVSQ,Rambouillet,R&T,Salle 140,02:00:00:4A:2A:94,2017-01-05,2021-01-04
6639010,All-in-One 24-df,HPN4AGN44C,HP,ALLINONE-RB-0956,AiO,Intel Core i5-7500,16384,256,Windows 11 Edu,PEDA.UVSQ,Rambouillet,Bâtiment B,Bureau 221,02:00:00:50:4C:E6,2023-01-06,2028-01-05
1032037,ProOne 600 G5 AiO,HP9WRMA4W5,HP,PROONE-VZ-0957,AiO,Intel Core i5-10400,32768,256,Windows 11 Pro,ADM.UVSQ,Vélizy,MMI,Salle 119,02:00:00:36:51:5F,2022-12-11,2026-12-10
4154249,OptiPlex 7070,DLZCJK5ES5,Dell,OPTIPLEX-VZ-0958,Desktop,Intel Core i7-8650U,4096,512,Windows 10 Edu,PEDA.UVSQ,Vélizy,R&T,Salle 136,02:00:00:74:75:88,2023-03-16,2027-03-15
9630645,ProDesk 400 G4,HPZ8K5D2JE,HP,PRODESK-RB-0959,Desktop,Intel Core i5-7500,16384,512,Windows 11 Edu,WORKGROUP,Rambouillet,GEII,Salle 152,02:00:00:0A:6B:81,2022-07-14,2026-07-13
1628473,ProDesk 600 G3,HPZDBTHBLH,HP,PRODESK-RB-0960,Desktop,Intel Core i5-7500,4096,512,Windows 10 Edu,WORKGROUP,Rambouillet,R&T,Bureau 206,02:00:00:22:01:09,2020-09-22,2023-09-22
9236613,OptiPlex 7050,DLQ97EUREJ,Dell,OPTIPLEX-RB-0961,Desktop,Intel Core i5-8250U,8192,1024,Windows 10 Edu,PEDA.UVSQ,Rambouillet,Bâtiment B,Bureau 226,02:00:00:30:EC:36,2021-12-21,2026-12-20
9563002,ProDesk 600 G3,HP9CRFKNDF,HP,PRODESK-VZ-0962,Desktop,Intel Core i5-7500,16384,512,Windows 11 Pro,PEDA.UVSQ,Vélizy,GEII,Salle 158,02:00:00:33:4D:5F,2021-12-18,2024-12-17
3735763,ProOne 600 G5 AiO,HPJWU6YY2Q,HP,PROONE-RB-0963,AiO,Intel Core i7-8650U,16384,1024,Windows 11 Edu,PEDA.UVSQ,Rambouillet,INFO,Bureau 217,02:00:00:0F:48:A4,2019-05-10,2023-05-09
9606090,ProDesk 400 G4,HPEG5JKNQE,HP,PRODESK-RB-0964,Desktop,Intel Core i5-6500,8192,1024,Windows 10 Edu,PEDA.UVSQ,Rambouillet,INFO,Salle 119,02:00:00:11:38:27,2017-12-25,2021-12-24
6322592,OptiPlex 9020,DLF4WUZ6B7,Dell,OPTIPLEX-VZ-0965,Desktop,Intel Core i5-7500,16384,256,Windows 10 Pro,WORKGROUP,Vélizy,R&T,Bureau 204,02:00:00:41:A1:30,2022-02-17,2025-02-16
9569683,Latitude 5490,DLCA7VRK5R,Dell,LATITUDE-RB-0966,Laptop,Intel Core i7-8650U,4096,1024,Windows 11 Edu,PEDA.UVSQ,Rambouillet,R&T,Salle 127,02:00:00:27:6C:A5,2022-11-15,2025-11-14
1308480,OptiPlex 7070,DLLG77FYRK,Dell,OPTIPLEX-RB-0967,Desktop,Intel Core i7-8650U,32768,512,Windows 10 Edu,ADM.UVSQ,Rambouillet,Bâtiment A,Bureau 202,02:00:00:53:F5:97,2024-06-18,2028-06-17
